Internal ID,Product Name,Category,Retail Price USD,Compare At Price USD,Supplier Cost USD,Gross Margin %,SKU,Whop Product ID,Whop Checkout URL,Image URL,Stock
prod_nyx_0641,Apex DLC Coated Multi-Tool Pocket Stylus Mark 36,Accessories & EDC,39.00,52.61,13.42,65.6%,NYX-ACC-02E018,prod_UVMwLGzjCFPA9,https://whop.com/checkout/plan_Xi6wHqk41mfBI,https://images.unsplash.com/photo-1553062407-98eeb64c6a62?w=800,63
prod_nyx_0642,Artisan Ergonomic Adjustable Height Footrest Platform Mark 36,Ergonomics & Desk Setup,39.00,53.63,13.09,66.4%,NYX-ERG-2DE451,prod_JVCZx4hMzCPCU,https://whop.com/checkout/plan_7w6Ov0tlVHpOX,https://images.unsplash.com/photo-1499750310107-5fef28a66643?w=800,80
prod_nyx_0643,Cipher Monolithic Laptop Riser Stand Mark 24,Workspace & Studio,39.00,49.64,13.57,65.2%,NYX-WOR-77D495,prod_Il6GZ6XjJplEY,https://whop.com/checkout/plan_ZTVbi8qZ3HFwO,https://images.unsplash.com/photo-1544717305-2782549b5136?w=800,96
prod_nyx_0644,Cipher Hall Effect 75% CNC Aluminum Keyboard Mark 29,Peripherals & Tech,229.00,326.77,85.80,62.5%,NYX-PER-9FEA98,prod_n8IUH83InaRyv,https://whop.com/checkout/plan_MxInUPiionS25,https://images.unsplash.com/photo-1595225476474-87563907a212?w=800,96
prod_nyx_0645,Obsidian Desktop Magnetic Induction Headphone Dock Mark 36,Smart Gear & Power,39.00,52.77,13.76,64.7%,NYX-SMA-D95190,prod_WF7TnhwDBCms8,https://whop.com/checkout/plan_bl4iNqOLswq8X,https://images.unsplash.com/photo-1609081219090-a6d81d3085bf?w=800,120
prod_nyx_0646,Zenith Full-Grain Italian Leather EDC Tech Folio Mark 36,Accessories & EDC,39.00,55.77,11.48,70.6%,NYX-ACC-3C7B90,prod_OQTPTUlR55LGB,https://whop.com/checkout/plan_FUi81DInBWbdv,https://images.unsplash.com/photo-1627123424574-724758594e93?w=800,117
prod_nyx_0647,Element Silicone Cable Sorter Desktop Organizer Mark 36,Ergonomics & Desk Setup,49.00,63.73,18.02,63.2%,NYX-ERG-863674,prod_jhub0XvmBASXW,https://whop.com/checkout/plan_ygmqpIP4Gidd0,https://images.unsplash.com/photo-1516321318423-f06f85e504b3?w=800,84
prod_nyx_0648,Zenith Dual-Sided Vegan Obsidian Desk Pad Mark 24,Workspace & Studio,39.00,51.03,10.30,73.6%,NYX-WOR-1C2D34,prod_SGQ9852gpkeaN,https://whop.com/checkout/plan_J8cJxuXcAW00l,https://images.unsplash.com/photo-1581291518857-4e27b48ff24e?w=800,46
prod_nyx_0649,Vanguard Aerospace CNC Ergonomic Keyboard Wrist Rest Mark 29,Peripherals & Tech,179.00,255.20,63.23,64.7%,NYX-PER-4AED92,prod_OmVzdQjjcixIB,https://whop.com/checkout/plan_Ubkm2p2H5RzPC,https://images.unsplash.com/photo-1529236183275-4fdcf2bc987e?w=800,104
prod_nyx_0650,Aura 140W Dual USB-C GaN Travel Wall Adapter Mark 37,Smart Gear & Power,119.00,170.52,35.41,70.2%,NYX-SMA-A31E83,prod_0hyHQUaLHYLMI,https://whop.com/checkout/plan_JKkvUtEHmrJk6,https://images.unsplash.com/photo-1609081219090-a6d81d3085bf?w=800,115
prod_nyx_0651,Chronos Modular Magnetic EDC Key Organizer Rail Mark 37,Accessories & EDC,49.00,61.26,17.40,64.5%,NYX-ACC-2F6074,prod_bR2Ge5rPd5eo9,https://whop.com/checkout/plan_4TXPmxm7sA3Xr,https://images.unsplash.com/photo-1563770660941-20978e870e26?w=800,94
prod_nyx_0652,Pro Heavy Weighted Aluminum Headphone Hook Mount Mark 37,Ergonomics & Desk Setup,119.00,172.08,35.02,70.6%,NYX-ERG-E43489,prod_iXdXa8pL74My0,https://whop.com/checkout/plan_CZMD4HvOhUGwQ,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=800,83
prod_nyx_0653,Origin Matte Carbon Fiber Desk Shelf Mark 25,Workspace & Studio,75.00,95.58,26.13,65.2%,NYX-WOR-7ACF33,prod_84Rn5kkcNLkbD,https://whop.com/checkout/plan_pubCjnMrO0cvz,https://images.unsplash.com/photo-1505330622279-bf7d7fc918f4?w=800,55
prod_nyx_0654,Lumina Rapid-Trigger 65% Magnetic Mechanical Keyboard Mark 30,Peripherals & Tech,229.00,305.48,74.36,67.5%,NYX-PER-76E554,prod_JrTYFNbYtZaYv,https://whop.com/checkout/plan_tgYNDGzpkBLI7,https://images.unsplash.com/photo-1595225476474-87563907a212?w=800,116
prod_nyx_0655,Ultra 100W GaN 4-Port Fast Desktop Power Station Mark 37,Smart Gear & Power,29.00,37.03,7.13,75.4%,NYX-SMA-F95A92,prod_82vGS9upHA8Hk,https://whop.com/checkout/plan_aWUMQxDS3jsX8,https://images.unsplash.com/photo-1519389950473-47ba0277781c?w=800,88
prod_nyx_0656,Stealth Grade-5 Titanium Precision Pocket Pry Bar Mark 37,Accessories & EDC,75.00,94.80,23.38,68.8%,NYX-ACC-856658,prod_jK6YJLdI6FrSU,https://whop.com/checkout/plan_mMuCVPQkpivKE,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=800,71
prod_nyx_0657,Monolith Articulating Under-Desk Keyboard Tray Mark 37,Ergonomics & Desk Setup,75.00,107.79,27.09,63.9%,NYX-ERG-013376,prod_erQwBZp2x9ioV,https://whop.com/checkout/plan_yiE7yivUFJLNS,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=800,76
prod_nyx_0658,Pro Monolithic MagSafe Display Stand Mark 25,Workspace & Studio,119.00,163.03,32.65,72.6%,NYX-WOR-271765,prod_lCy36Q7bJAGLy,https://whop.com/checkout/plan_NYDbMbbyZvOlN,https://images.unsplash.com/photo-1593062096033-9a26b09da705?w=800,78
prod_nyx_0659,Chronos Hall Effect 75% CNC Aluminum Keyboard Mark 30,Peripherals & Tech,179.00,255.64,56.45,68.5%,NYX-PER-919560,prod_snkW6lYrQG6el,https://whop.com/checkout/plan_rhYWlQvWs3vhx,https://images.unsplash.com/photo-1612815154858-60aa4c59eaa6?w=800,103
prod_nyx_0660,Forge Smart OLED Real-Time Power Meter Cable Mark 37,Smart Gear & Power,59.00,77.93,15.77,73.3%,NYX-SMA-2FAD32,prod_1xNiCC8RF67cU,https://whop.com/checkout/plan_m5JjlirPTgf7b,https://images.unsplash.com/photo-1544716278-ca5e3f4abd8c?w=800,109
prod_nyx_0661,Forge Precision Metric Measuring Rule in Ti-6Al-4V Mark 37,Accessories & EDC,39.00,48.95,13.64,65.0%,NYX-ACC-9C7D46,prod_9PYLGYyzXfR4S,https://whop.com/checkout/plan_CZCP0xwkk4mFP,https://images.unsplash.com/photo-1618005182384-a83a8bd57fbe?w=800,47
prod_nyx_0662,Apex Heavy Weighted Aluminum Headphone Hook Mount Mark 38,Ergonomics & Desk Setup,179.00,225.76,45.37,74.7%,NYX-ERG-047786,prod_PnjpKXHEVkPD5,https://whop.com/checkout/plan_7XaRWqP8zNaax,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=800,51
prod_nyx_0663,Aura Acoustic Felt Studio Desk Partition Mark 25,Workspace & Studio,119.00,159.69,38.87,67.3%,NYX-WOR-D46457,prod_UMwEPh2XmiC7q,https://whop.com/checkout/plan_useZdzxUVIP62,https://images.unsplash.com/photo-1516321318423-f06f85e504b3?w=800,113
prod_nyx_0664,Aura Monolithic CNC Headphone Stand Mark 30,Peripherals & Tech,179.00,231.33,49.63,72.3%,NYX-PER-227547,prod_8hF3mFeYxXKSX,https://whop.com/checkout/plan_sIpKITIg9IPzE,https://images.unsplash.com/photo-1546435770-a3e426bf472b?w=800,114
prod_nyx_0665,Apex Foldable 3-in-1 Qi2 MagSafe Wireless Station Mark 38,Smart Gear & Power,39.00,53.59,11.35,70.9%,NYX-SMA-5D6B26,prod_cdOeBn6ZMEPiN,https://whop.com/checkout/plan_YsN4BjR4k3m8Z,https://images.unsplash.com/photo-1544716278-ca5e3f4abd8c?w=800,48
prod_nyx_0666,Quantum CNC Titanium Bolt-Action Rollerball Pen Mark 38,Accessories & EDC,59.00,83.51,17.11,71.0%,NYX-ACC-6D3848,prod_puwQ79HYMGn56,https://whop.com/checkout/plan_SG66NfBAP4nVp,https://images.unsplash.com/photo-1563770660941-20978e870e26?w=800,41
prod_nyx_0667,Artisan Dual-Joint Billet Aluminum Microphone Boom Arm Mark 38,Ergonomics & Desk Setup,75.00,95.22,24.55,67.3%,NYX-ERG-F89B35,prod_J1wPbGlFJuFwJ,https://whop.com/checkout/plan_VazQjO7yVzlMY,https://images.unsplash.com/photo-1505330622279-bf7d7fc918f4?w=800,41
prod_nyx_0668,Stealth Magnetic Pegboard Tool Plate Mark 26,Workspace & Studio,149.00,190.18,47.02,68.4%,NYX-WOR-C82678,prod_juFcmiIdZ0jwe,https://whop.com/checkout/plan_takGeZidhFQTR,https://images.unsplash.com/photo-1507473885765-e6ed057f782c?w=800,57
prod_nyx_0669,Matrix Custom Double-Shot PBT Keycap Set Mark 31,Peripherals & Tech,89.00,126.64,28.86,67.6%,NYX-PER-8DA946,prod_pVXxjVlMlVK38,https://whop.com/checkout/plan_bRBQyUyLoLk0I,https://images.unsplash.com/photo-1595225476474-87563907a212?w=800,56
prod_nyx_0670,Cipher 65W Retractable USB-C Fast Charging Hub Mark 38,Smart Gear & Power,39.00,54.67,12.11,68.9%,NYX-SMA-929660,prod_AOgfdlip2EjYc,https://whop.com/checkout/plan_xRfGMhyF8brcA,https://images.unsplash.com/photo-1616401784845-180882ba9ba8?w=800,79
prod_nyx_0671,Matrix Precision Metric Measuring Rule in Ti-6Al-4V Mark 38,Accessories & EDC,49.00,70.23,14.59,70.2%,NYX-ACC-0FDF93,prod_X8VcCwE4pjUlp,https://whop.com/checkout/plan_AaeHplayjMCwU,https://images.unsplash.com/photo-1511556532299-8f662fc26c06?w=800,65
prod_nyx_0672,Quantum Ergonomic Vertical Wireless Laser Mouse Mark 38,Ergonomics & Desk Setup,149.00,189.98,50.35,66.2%,NYX-ERG-C41E53,prod_37uTIVJfcAwYR,https://whop.com/checkout/plan_8Ay1CgZGchEQt,https://images.unsplash.com/photo-1505330622279-bf7d7fc918f4?w=800,82
prod_nyx_0673,Forge Anti-Fatigue Density Desk Standing Mat Mark 26,Workspace & Studio,39.00,51.93,14.28,63.4%,NYX-WOR-F6D459,prod_RJVXHqcce6QwC,https://whop.com/checkout/plan_vnK7yl6upmms1,https://images.unsplash.com/photo-1507473885765-e6ed057f782c?w=800,83
prod_nyx_0674,Monolith Aerospace CNC Ergonomic Keyboard Wrist Rest Mark 31,Peripherals & Tech,149.00,194.31,42.61,71.4%,NYX-PER-28E780,prod_aRYzdG3amiHWO,https://whop.com/checkout/plan_2Mbvb5h4Jr2mX,https://images.unsplash.com/photo-1595225476474-87563907a212?w=800,107
prod_nyx_0675,Element GaN Prime Ultra-Compact Travel Adapter Mark 39,Smart Gear & Power,229.00,310.60,75.75,66.9%,NYX-SMA-132998,prod_1uwrR2aaUdmXN,https://whop.com/checkout/plan_qcCRdySuj0J8E,https://images.unsplash.com/photo-1544716278-ca5e3f4abd8c?w=800,95
prod_nyx_0676,Aero Precision Metric Measuring Rule in Ti-6Al-4V Mark 39,Accessories & EDC,89.00,116.30,29.94,66.4%,NYX-ACC-45EE89,prod_eRq3v84QfXNWS,https://whop.com/checkout/plan_8YddvugBo83Zx,https://images.unsplash.com/photo-1553062407-98eeb64c6a62?w=800,120
prod_nyx_0677,Artisan Contoured Memory Foam Ergonomic Lumbar Support Mark 39,Ergonomics & Desk Setup,39.00,49.25,13.92,64.3%,NYX-ERG-847955,prod_JwLTHTapEPqcd,https://whop.com/checkout/plan_0j2IfdnPSFkZm,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=800,90
prod_nyx_0678,Obsidian Matte Carbon Fiber Desk Shelf Mark 26,Workspace & Studio,119.00,159.65,30.56,74.3%,NYX-WOR-DC3240,prod_FsrjvsYv69ARs,https://whop.com/checkout/plan_XCOykssiSMxyM,https://images.unsplash.com/photo-1581291518857-4e27b48ff24e?w=800,59
prod_nyx_0679,Obsidian Rapid-Trigger 65% Magnetic Mechanical Keyboard Mark 31,Peripherals & Tech,29.00,41.37,8.13,72.0%,NYX-PER-BA8192,prod_HioPiqx6qlj2J,https://whop.com/checkout/plan_EfJm87f1ebtfU,https://images.unsplash.com/photo-1529236183275-4fdcf2bc987e?w=800,42
prod_nyx_0680,Pro Magnetic 10000mAh Ultra-Slim Power Bank Mark 39,Smart Gear & Power,179.00,253.97,62.54,65.1%,NYX-SMA-C8E869,prod_97Qov6GfGsrS3,https://whop.com/checkout/plan_yYKYit14TB2Kh,https://images.unsplash.com/photo-1616401784845-180882ba9ba8?w=800,110
prod_nyx_0681,Lumina Aero Carbon Fiber Utility Scalpel Blade Mark 39,Accessories & EDC,49.00,62.87,13.65,72.1%,NYX-ACC-754C94,prod_dlFaghqz87PE3,https://whop.com/checkout/plan_st3PLzIdFRz3X,https://images.unsplash.com/photo-1563770660941-20978e870e26?w=800,36
prod_nyx_0682,Ultra Heavy Weighted Aluminum Headphone Hook Mount Mark 39,Ergonomics & Desk Setup,229.00,307.37,83.38,63.6%,NYX-ERG-D1E874,prod_tLhtZ9838aKRk,https://whop.com/checkout/plan_LnvU3I7T5EMTh,https://images.unsplash.com/photo-1499750310107-5fef28a66643?w=800,118
prod_nyx_0683,Aero Dual-Sided Vegan Obsidian Desk Pad Mark 26,Workspace & Studio,29.00,38.90,9.20,68.3%,NYX-WOR-94DE58,prod_3LDU39C2PEEC6,https://whop.com/checkout/plan_NKS0wq18tXUJC,https://images.unsplash.com/photo-1505330622279-bf7d7fc918f4?w=800,93
prod_nyx_0684,Origin Ultra-Light Carbon Composite Gaming Mouse Mark 32,Peripherals & Tech,149.00,213.72,54.66,63.3%,NYX-PER-088311,prod_MgMVkj4cOta1Q,https://whop.com/checkout/plan_wwzQiDvUzCzuh,https://images.unsplash.com/photo-1587829741301-dc798b83add3?w=800,42
prod_nyx_0685,Ultra Monolithic Billet 65W Wireless Charger Stand Mark 39,Smart Gear & Power,119.00,153.16,36.50,69.3%,NYX-SMA-FC8556,prod_23LonRowtgCz8,https://whop.com/checkout/plan_nB46pRyWzjzQR,https://images.unsplash.com/photo-1544716278-ca5e3f4abd8c?w=800,119
prod_nyx_0686,Pulse Precision Metric Measuring Rule in Ti-6Al-4V Mark 40,Accessories & EDC,179.00,241.72,64.09,64.2%,NYX-ACC-BCF757,prod_HDBFZpHmQ7AGe,https://whop.com/checkout/plan_kwK7ZWNLE71Lh,https://images.unsplash.com/photo-1511556532299-8f662fc26c06?w=800,92
prod_nyx_0687,Quantum Gel-Infused Cooling Wrist Rest for Trackpad Mark 40,Ergonomics & Desk Setup,89.00,118.36,32.24,63.8%,NYX-ERG-F0A119,prod_b6MbA3G5KWlPA,https://whop.com/checkout/plan_gW8EA7iqii9rD,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=800,74
prod_nyx_0688,Horizon Magnetic Pegboard Tool Plate Mark 27,Workspace & Studio,75.00,94.41,24.25,67.7%,NYX-WOR-02DA30,prod_1FXicfGM9fYzC,https://whop.com/checkout/plan_CefL6FLxlHMow,https://images.unsplash.com/photo-1507473885765-e6ed057f782c?w=800,106
prod_nyx_0689,Chronos Gasket-Mount 60% Low-Profile Keyboard Mark 32,Peripherals & Tech,179.00,257.69,61.18,65.8%,NYX-PER-0ABE17,prod_ig4NVJ860WixI,https://whop.com/checkout/plan_yBpVpZc3KMnrO,https://images.unsplash.com/photo-1541140532154-b024d705b909?w=800,99
prod_nyx_0690,Specter GaN Prime Ultra-Compact Travel Adapter Mark 40,Smart Gear & Power,39.00,56.10,12.55,67.8%,NYX-SMA-49EE29,prod_Jv8kBshBGq87v,https://whop.com/checkout/plan_eTiGxnmcJ0Z4a,https://images.unsplash.com/photo-1544716278-ca5e3f4abd8c?w=800,114
prod_nyx_0691,Monolith Grade-5 Titanium Precision Pocket Pry Bar Mark 40,Accessories & EDC,89.00,127.58,29.38,67.0%,NYX-ACC-D86395,prod_aT83P2KOoPJdM,https://whop.com/checkout/plan_7JmDKBa1mv9WP,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=800,119
prod_nyx_0692,Artisan Magnetic Cable Routing Spine for Standing Desks Mark 40,Ergonomics & Desk Setup,39.00,54.16,13.19,66.2%,NYX-ERG-CB8139,prod_aQUERAK9s0zoM,https://whop.com/checkout/plan_HgyzrbYynUXIy,https://images.unsplash.com/photo-1505330622279-bf7d7fc918f4?w=800,39
prod_nyx_0693,Matrix CNC Walnut Desk Shelf Tray Mark 27,Workspace & Studio,59.00,79.66,17.48,70.4%,NYX-WOR-042A37,prod_5IRkgTO2djXBN,https://whop.com/checkout/plan_1r8UcIdvyfMQK,https://images.unsplash.com/photo-1507473885765-e6ed057f782c?w=800,45
prod_nyx_0694,Specter Aerospace CNC Ergonomic Keyboard Wrist Rest Mark 32,Peripherals & Tech,29.00,36.86,9.38,67.7%,NYX-PER-878C24,prod_VuYjbp02RVsbK,https://whop.com/checkout/plan_jJvdpvLWtnDnV,https://images.unsplash.com/photo-1529236183275-4fdcf2bc987e?w=800,84
prod_nyx_0695,Vanguard Foldable 3-in-1 Qi2 MagSafe Wireless Station Mark 40,Smart Gear & Power,39.00,49.35,12.11,68.9%,NYX-SMA-83F069,prod_rljrIkOItWK8C,https://whop.com/checkout/plan_wVY3t0mZFAzdC,https://images.unsplash.com/photo-1616401784845-180882ba9ba8?w=800,44
prod_nyx_0696,Zenith Titanium Quick-Release Shackle Carabiner Mark 40,Accessories & EDC,29.00,36.97,8.89,69.3%,NYX-ACC-078974,prod_wTwrlx7Cl7CPC,https://whop.com/checkout/plan_KkM8GpbWJLrEi,https://images.unsplash.com/photo-1627123424574-724758594e93?w=800,41
prod_nyx_0697,Origin Ergonomic Vertical Wireless Laser Mouse Mark 40,Ergonomics & Desk Setup,49.00,64.92,11.88,75.8%,NYX-ERG-28F615,prod_tFnV3NauS81An,https://whop.com/checkout/plan_bEwFmhfWCmrjm,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=800,71
prod_nyx_0698,Specter Billet Aluminum Monitor Arm Mount Mark 27,Workspace & Studio,39.00,52.34,13.52,65.3%,NYX-WOR-25C178,prod_3HAhA8eHrTIlj,https://whop.com/checkout/plan_lwQIEo3bRJ9KX,https://images.unsplash.com/photo-1544717305-2782549b5136?w=800,61
prod_nyx_0699,Apex Precision Billet Aluminum Volume Knob Macropad Mark 33,Peripherals & Tech,39.00,55.83,13.60,65.1%,NYX-PER-70DF11,prod_DXjDVQAGYWUpp,https://whop.com/checkout/plan_0nSvtbqq5wACN,https://images.unsplash.com/photo-1563245372-f21724e3856d?w=800,109
prod_nyx_0700,Element 100W GaN 4-Port Fast Desktop Power Station Mark 41,Smart Gear & Power,39.00,49.36,10.47,73.2%,NYX-SMA-833729,prod_wSuyUZjXZn880,https://whop.com/checkout/plan_ELolqrhgvOcZR,https://images.unsplash.com/photo-1519389950473-47ba0277781c?w=800,73
prod_nyx_0701,Quantum Monolithic Brass Desk Tops Fidget Spinner Mark 41,Accessories & EDC,229.00,299.00,86.94,62.0%,NYX-ACC-F42729,prod_79CPxoV7NObDB,https://whop.com/checkout/plan_FJsR41t3LHPZP,https://images.unsplash.com/photo-1618005182384-a83a8bd57fbe?w=800,48
prod_nyx_0702,Aura 360 Swivel Tablet and Secondary Screen Clamp Mark 41,Ergonomics & Desk Setup,119.00,166.14,28.65,75.9%,NYX-ERG-8D8816,prod_gFy4EXDiQHJtX,https://whop.com/checkout/plan_wPhJpGgKAPw0b,https://images.unsplash.com/photo-1499750310107-5fef28a66643?w=800,79
prod_nyx_0703,Element Magnetic Desk Cable Anchor Mark 27,Workspace & Studio,49.00,63.86,17.77,63.7%,NYX-WOR-F15D89,prod_HOxkfQEWqAUzv,https://whop.com/checkout/plan_Oq7XyFW7mA7q6,https://images.unsplash.com/photo-1524758631624-e2822e304c36?w=800,78
prod_nyx_0704,Specter Monolithic CNC Headphone Stand Mark 33,Peripherals & Tech,89.00,117.19,21.99,75.3%,NYX-PER-F0F644,prod_edkSMbSaUKxlE,https://whop.com/checkout/plan_LWrpGDGQi4Qt9,https://images.unsplash.com/photo-1541140532154-b024d705b909?w=800,63
prod_nyx_0705,Specter Monolithic Billet 65W Wireless Charger Stand Mark 41,Smart Gear & Power,119.00,169.45,42.70,64.1%,NYX-SMA-552585,prod_gSxAO0iWbzPZp,https://whop.com/checkout/plan_uUfMGNV9xwC9M,https://images.unsplash.com/photo-1609081219090-a6d81d3085bf?w=800,83
prod_nyx_0706,Zenith Titanium Capsule Waterproof EDC Storage Pill Mark 41,Accessories & EDC,59.00,80.33,20.79,64.8%,NYX-ACC-211A21,prod_WuhvYV1EA7N77,https://whop.com/checkout/plan_xmTArtmvABDIg,https://images.unsplash.com/photo-1563770660941-20978e870e26?w=800,36
prod_nyx_0707,Specter 360 Swivel Tablet and Secondary Screen Clamp Mark 41,Ergonomics & Desk Setup,149.00,195.47,51.42,65.5%,NYX-ERG-65C356,prod_inctVUjFrCitu,https://whop.com/checkout/plan_Ab3WV3u08QCDO,https://images.unsplash.com/photo-1499750310107-5fef28a66643?w=800,113
prod_nyx_0708,Obsidian Billet Aluminum Monitor Arm Mount Mark 28,Workspace & Studio,59.00,82.61,22.11,62.5%,NYX-WOR-E29041,prod_vlCOzv298uWzD,https://whop.com/checkout/plan_Lh0pCWLaP4sL1,https://images.unsplash.com/photo-1593062096033-9a26b09da705?w=800,76
prod_nyx_0709,Lumina Ultra-Light Carbon Composite Gaming Mouse Mark 33,Peripherals & Tech,59.00,84.21,19.22,67.4%,NYX-PER-8BBF92,prod_YllsvWFxn4gHd,https://whop.com/checkout/plan_2laOxLutuAmBD,https://images.unsplash.com/photo-1529236183275-4fdcf2bc987e?w=800,98
prod_nyx_0710,Matrix Braided Liquid Silicone 240W Fast Cable Mark 42,Smart Gear & Power,29.00,36.97,8.58,70.4%,NYX-SMA-185514,prod_FqSJJa4zFrdQo,https://whop.com/checkout/plan_dH1l2SLsKEIcc,https://images.unsplash.com/photo-1558002038-1055907df827?w=800,109
prod_nyx_0711,Matrix Aero Carbon Fiber Utility Scalpel Blade Mark 42,Accessories & EDC,29.00,41.95,8.09,72.1%,NYX-ACC-6CA865,prod_USSZfuZKFS3CE,https://whop.com/checkout/plan_ppYe0QthbQ9aA,https://images.unsplash.com/photo-1563770660941-20978e870e26?w=800,90
prod_nyx_0712,Vanguard Ergonomic Adjustable Height Footrest Platform Mark 42,Ergonomics & Desk Setup,29.00,40.88,6.98,75.9%,NYX-ERG-BB6F77,prod_6k5KJ564v92dJ,https://whop.com/checkout/plan_Fy4sU0Q0KlpSs,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=800,88
prod_nyx_0713,Cipher Anti-Fatigue Density Desk Standing Mat Mark 28,Workspace & Studio,149.00,186.89,43.45,70.8%,NYX-WOR-1EB095,prod_epr6flbXTLFzY,https://whop.com/checkout/plan_uas6UcG0Z71M6,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed?w=800,103
prod_nyx_0714,Titan Dual ESS Sabre Balanced Headphone Amplifier Mark 34,Peripherals & Tech,149.00,212.03,37.86,74.6%,NYX-PER-B8C868,prod_hEIdXoYg9SmTi,https://whop.com/checkout/plan_ub5PdMh2K0P2R,https://images.unsplash.com/photo-1541140532154-b024d705b909?w=800,67
prod_nyx_0715,Chronos GaN Prime Ultra-Compact Travel Adapter Mark 42,Smart Gear & Power,119.00,170.43,45.00,62.2%,NYX-SMA-012F96,prod_rjFu0UD8Czn3S,https://whop.com/checkout/plan_p9H8hKQcfRyKQ,https://images.unsplash.com/photo-1585338107529-13afc5f02586?w=800,106
prod_nyx_0716,Forge Grade-5 Titanium Precision Pocket Pry Bar Mark 42,Accessories & EDC,75.00,103.80,23.17,69.1%,NYX-ACC-005366,prod_kn6mySdiGlxFZ,https://whop.com/checkout/plan_AEYRt2WN1ZoNl,https://images.unsplash.com/photo-1553062407-98eeb64c6a62?w=800,105
prod_nyx_0717,Vanguard Heavy Weighted Aluminum Headphone Hook Mount Mark 42,Ergonomics & Desk Setup,179.00,248.81,43.24,75.8%,NYX-ERG-5A3881,prod_h39sLEpRg1XrA,https://whop.com/checkout/plan_KlpUikSyEkVrZ,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=800,119
prod_nyx_0718,Element Anti-Fatigue Density Desk Standing Mat Mark 28,Workspace & Studio,89.00,115.24,28.90,67.5%,NYX-WOR-5E9E93,prod_L0figKC33NggN,https://whop.com/checkout/plan_f7uVzVpBDG4ou,https://images.unsplash.com/photo-1497215728101-856f4ea42174?w=800,64
prod_nyx_0719,Matrix Hall Effect 75% CNC Aluminum Keyboard Mark 34,Peripherals & Tech,149.00,193.89,55.19,63.0%,NYX-PER-B29578,prod_UHMKxgyJm7lHV,https://whop.com/checkout/plan_zhtpWl8erG4Fq,https://images.unsplash.com/photo-1529236183275-4fdcf2bc987e?w=800,117
prod_nyx_0720,Lumina Smart OLED Real-Time Power Meter Cable Mark 42,Smart Gear & Power,59.00,76.40,21.82,63.0%,NYX-SMA-3A3615,prod_15Zf8wxGtL5gc,https://whop.com/checkout/plan_UXqBkRGZgKMLJ,https://images.unsplash.com/photo-1558002038-1055907df827?w=800,116
prod_nyx_0721,Obsidian Aero Carbon Fiber Utility Scalpel Blade Mark 42,Accessories & EDC,89.00,123.50,33.80,62.0%,NYX-ACC-0A0676,prod_2jPwypJmESK1I,https://whop.com/checkout/plan_CX8fK48ulOxjE,https://images.unsplash.com/photo-1627123424574-724758594e93?w=800,48
prod_nyx_0722,Lumina Heavy Weighted Aluminum Headphone Hook Mount Mark 43,Ergonomics & Desk Setup,229.00,302.19,75.10,67.2%,NYX-ERG-D54071,prod_NpdIoDwQObe84,https://whop.com/checkout/plan_efPlY6P8tDuPZ,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=800,84
prod_nyx_0723,Titan Studio Reference Speaker Wedges Mark 29,Workspace & Studio,119.00,163.77,35.53,70.1%,NYX-WOR-66BF95,prod_l7ys74qvP9VCy,https://whop.com/checkout/plan_E1LYDB5qGOrag,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800,76
prod_nyx_0724,Apex Pre-Lubed Magnetic Hall Effect Switch Set Mark 34,Peripherals & Tech,149.00,195.29,46.51,68.8%,NYX-PER-BCCB45,prod_TStw8NmHsEHPM,https://whop.com/checkout/plan_iSy8zawUASocu,https://images.unsplash.com/photo-1587829741301-dc798b83add3?w=800,120
prod_nyx_0725,Apex Smart LED Ambient Desk Glow Strip Pro Mark 43,Smart Gear & Power,179.00,244.45,48.19,73.1%,NYX-SMA-E4A737,prod_BRrMVJ5cCtUXO,https://whop.com/checkout/plan_P0I4S6i003Q3A,https://images.unsplash.com/photo-1558002038-1055907df827?w=800,79
